feature_id	name	feature_class	county	map_name	lat	lon	source_lat	source_lon
1521408	Johnny Creek	Stream	Chelan	Cashmere Mountain	47.598174	-120.817591	47.620556	-120.797222
1521409	Johnny Creek	Stream	Okanogan	Lost Peak	48.874030	-120.436493	48.825278	-120.474722
1521413	Johns Creek	Stream	Pend Oreille	Pass Creek	48.825756	-117.236907	48.803889	-117.216389
1521414	Johns Creek	Stream	Mason	Shelton	47.243428	-123.042372	47.256483	-123.139042
1521417	Johns Mountain Creek	Stream	Ferry	Sitdown Mountain	48.402947	-118.418618	48.379167	-118.480556
1505835	Johns River	Stream	Grays Harbor	Westport	46.907314	-124.011282	46.859539	-123.905445
1505839	Johnson Creek	Stream	Pacific	Knappton	46.309549	-123.798480	46.332500	-123.760556
1505840	Johnson Creek	Stream	Clallam	La Push	47.945905	-124.656051	47.975000	-124.629722
1505841	Johnson Creek	Stream	Skagit	Conway	48.356214	-122.314600	48.350556	-122.264167
1505842	Johnson Creek	Stream	Pacific	Knappton	46.374270	-123.807928	46.399826	-123.790429
1505843	Johnson Creek	Stream	Cowlitz	Woodland	45.935947	-122.626768	46.000000	-122.604722
1505844	Johnson Creek	Stream	Pacific	Blaney Creek	46.454827	-123.472092	46.455938	-123.516816
1505845	Johnson Creek	Stream	Kittitas	Vantage	46.879020	-119.991163	46.887628	-120.235337
1521422	Johnson Creek	Stream	Okanogan	Blue Buck Mountain	48.455145	-120.102025	48.465000	-120.096111
1521423	Johnson Creek	Stream	Lewis	Glenoma	46.539831	-122.244825	46.541389	-122.198611
1521424	Johnson Creek	Stream	Thurston	Bald Hill	46.794548	-122.449005	46.766111	-122.422778
1521425	Johnson Creek	Stream	Clallam	Sequim	48.063147	-123.040175	48.011389	-123.099444
1521426	Johnson Creek	Stream	Lewis	Wahpenayo Peak	46.680388	-121.767037	46.730556	-121.768333
1521427	Johnson Creek	Stream	Cowlitz	Toutle	46.312333	-122.657332	46.305387	-122.570386
1521428	Johnson Creek	Stream	Lewis	Packwood	46.575390	-121.703421	46.460949	-121.553973
1521429	Johnson Creek	Stream	Thurston	Bucoda	46.798157	-122.761236	46.862044	-122.721515
1521430	Johnson Creek	Stream	Kittitas	Mount Stuart	47.380119	-120.886753	47.365396	-120.924808
1521431	Johnson Creek	Stream	Snohomish	Evergreen Mountain	47.793163	-121.295936	47.791498	-121.202324
1521432	Johnson Creek	Stream	Chelan	Winesap	47.821799	-120.209802	47.811521	-120.258416
1521433	Johnson Creek	Stream	Chelan	Manson	47.946803	-120.146190	47.985416	-120.114800
1521434	Johnson Creek	Stream	Okanogan	Riverside	48.502931	-119.504217	48.504040	-119.640336
1521435	Johnson Creek	Stream	Whatcom	Kendall	48.995955	-122.248763	48.922895	-122.334603
1505853	Johnson Slough	Stream	Pacific	South Bend	46.703710	-123.832664	46.699444	-123.773333
1521445	Johnsons Creek	Stream	Whatcom	Canyon Lake	48.758726	-122.110711	48.758333	-122.081667
1521449	Jolley Creek	Stream	Jefferson	Mount Townsend	47.824813	-123.017668	47.848611	-123.025000
1521450	Jolly Creek	Stream	Kittitas	Mount Stuart	47.376507	-120.981754	47.396784	-121.015644
1528579	Jonathan Creek	Stream	Lewis	Packwood	46.610390	-121.664255	46.610278	-121.653333
1505859	Jones Creek	Stream	Ferry	Frosty Meadow	48.156829	-118.533619	48.203333	-118.588056
1505860	Jones Creek	Stream	Mason	Mason Lake	47.266207	-122.929034	47.266389	-122.941111
1505861	Jones Creek	Stream	Lewis	Pe Ell	46.597602	-123.280422	46.576769	-123.225974
1521456	Jones Creek	Stream	Clark	Larch Mountain	45.665950	-122.324258	45.699444	-122.278611
1521457	Jones Creek	Stream	Lewis	Onalaska	46.508996	-122.682058	46.529722	-122.665556
1521458	Jones Creek	Stream	Grays Harbor	Burnt Hill	47.284810	-123.848783	47.283611	-123.814444
1521459	Jones Creek	Stream	Skagit	Lyman	48.522054	-122.052650	48.581944	-122.091944
1521460	Jones Creek	Stream	Whatcom	Acme	48.720946	-122.207381	48.715945	-122.260438
1521461	Jones Creek	Stream	Kittitas	Ellensburg North	47.075403	-120.557016	47.203179	-120.580907
2087543	Jones Creek	Stream	Snohomish	Marysville	48.040900	-122.165800	48.037900	-122.134000
1505866	Jordan Creek	Stream	Cowlitz	Toutle	46.280111	-122.649831	46.255556	-122.652500
1505867	Jordan Creek	Stream	Douglas	Bridgeport Point	48.015979	-119.590882	47.988479	-119.531989
1521466	Jordan Creek	Stream	Pend Oreille	Metaline	48.864917	-117.467747	48.854722	-117.483611
1521467	Jordan Creek	Stream	Skagit	Marblemount	48.521508	-121.422071	48.449008	-121.320119
1521468	Jordan Creek	Stream	Lewis	Hamilton Buttes	46.494282	-121.569807	46.517338	-121.497028
1521469	Jordan Creek	Stream	Snohomish	Arlington East	48.147045	-122.035136	48.128990	-121.995411
1510685	Jorgenson Slough	Stream	Snohomish	Stanwood	48.235100	-122.352376	48.239444	-122.312222
1521472	Jorsted Creek	Stream	Mason	Eldon	47.526204	-123.049879	47.535833	-123.121667
1505870	Joseph Creek	Stream	Asotin	Black Butte	46.052376	-117.005428	45.999873	-117.084042
1521474	Josephine Creek	Stream	Pierce	Sunrise	46.969275	-121.642596	46.948998	-121.611761
1510109	Juanita Creek	Stream	King	Kirkland	47.703987	-122.218180	47.734167	-122.178889
1521484	Jubalee Creek	Stream	Stevens	Abercrombie Mountain OE N	49.000199	-117.463303	48.985478	-117.436636
1505874	Judd Creek	Stream	King	Vashon	47.400932	-122.463460	47.429167	-122.495556
1521487	Judy Creek	Stream	Okanogan	Tatoosh Buttes	48.957084	-120.547333	48.911667	-120.563056
1521489	Jug Creek	Stream	Skagit	Prairie Mountain	48.354281	-121.398731	48.373449	-121.363174
1521493	Juice Creek	Stream	Skamania	Termination Point	45.949837	-121.930639	45.935833	-121.895833
1521496	July Creek	Stream	Ferry	Curlew	48.989064	-118.507249	49.092778	-118.541111
1521497	July Creek	Stream	Okanogan	Spur Peak	48.712924	-120.123143	48.748611	-120.078333
1521498	July Creek	Stream	Grays Harbor	Lake Quinault East	47.492586	-123.859623	47.503142	-123.872957
1521500	Jumbo Creek	Stream	Skamania	McCoy Peak	46.333725	-121.792309	46.314167	-121.768611
1521501	Jumbo Creek	Stream	Whatcom	Damnation Peak	48.650678	-121.426242	48.661944	-121.396667
2710694	Jump Off Creek	Stream	Kitsap	Lofall	47.807448	-122.670765	47.788594	-122.653556
1521389	Jumpoff Joe Creek	Stream	Stevens	Gillette Mountain	48.631017	-117.781369	48.672778	-117.816944
1521506	Jumpoff Joe Creek	Stream	Stevens	Valley	48.150172	-117.735796	48.139167	-117.696944
1505882	Junction Creek	Stream	Grays Harbor	New London	47.050924	-123.897947	47.073424	-123.867669
1521512	Junction Creek	Stream	Chelan	McGregor Mountain	48.399854	-120.855383	48.390129	-120.923440
1521515	June Creek	Stream	Pierce	Golden Lakes	46.998160	-121.907050	46.971389	-121.902222
1530150	June Creek	Stream	Clallam	Lake Crescent	48.098976	-123.818533	48.080000	-123.838333
1505884	Jungle Creek	Stream	Pend Oreille	Monumental Mountain	48.727975	-117.197735	48.705556	-117.226389
1521521	Jungle Creek	Stream	Kittitas	Mount Clifty	47.036505	-121.170919	47.054722	-121.146389
1521522	Jungle Creek	Stream	Chelan	Silver Falls	47.964297	-120.547594	47.984722	-120.529444
1521523	Jungle Creek	Stream	Ferry	Independent Mountain	48.886010	-118.350291	48.906111	-118.370278
1521524	Jungle Creek	Stream	Kittitas	Red Top Mountain	47.332620	-120.855917	47.335397	-120.918696
1521527	Junior Creek	Stream	Okanogan	Doe Mountain	48.671534	-120.132309	48.665424	-120.094808
1521529	Juniper Creek	Stream	Skamania	Blue Lake	46.380670	-121.738419	46.366781	-121.773420
1505890	Kabusie Creek	Stream	Clallam	Makah Bay	48.283676	-124.634960	48.289233	-124.623570
1521541	Kachess River	Stream	Kittitas	Kachess Lake	47.251782	-121.198979	47.445947	-121.237594
1521542	Kahkwa Creek	Stream	Jefferson	Indian Pass	47.880913	-124.249370	47.908333	-124.224722
1521543	Kahler Creek	Stream	Chelan	Lake Wenatchee	47.766787	-120.756206	47.800278	-120.791389
1533047	Kalaloch Creek	Stream	Jefferson	Queets	47.607024	-124.376306	47.690080	-124.319641
1521550	Kalama River	Stream	Cowlitz	Kalama	46.033725	-122.870385	46.145665	-122.251486
1521551	Kaleetan Creek	Stream	King	Bandera	47.460666	-121.532040	47.464556	-121.484816
1513140	Kamiache Creek	Stream	Whitman	Ewan	47.114886	-117.736319	47.165446	-117.538251
1505906	Kanaka Creek	Stream	Skamania	Bonneville Dam	45.695395	-121.877302	45.714167	-121.886389
1533341	Kanim Creek	Stream	King	Issaquah	47.586211	-122.079288	47.586389	-122.056111
1521569	Kapowsin Creek	Stream	Pierce	Orting	47.031769	-122.204559	46.985936	-122.202058
1528580	Karr Creek	Stream	Lewis	Purcell Mountain	46.551223	-121.765922	46.569444	-121.789444
1521572	Kartar Creek	Stream	Okanogan	Boot Mountain	48.247653	-119.330040	48.273766	-119.161978
1521573	Katasa Creek	Stream	Okanogan	Loomis	48.797650	-119.704241	48.782500	-119.715278
1505914	Katula Creek	Stream	Lewis	Pe Ell	46.595379	-123.277921	46.596213	-123.237364
1521576	Katy Creek	Stream	Ferry	Marcus	48.658791	-118.116104	48.689346	-118.157217
1521578	Kautz Creek	Stream	Pierce	Wahpenayo Peak	46.730387	-121.873155	46.810386	-121.782041
1521581	Kay Creek	Stream	Okanogan	Coleman Peak	48.821538	-120.018975	48.835000	-120.073889
1521583	Kearney Creek	Stream	Lewis	Onalaska	46.607050	-122.632616	46.638994	-122.547893
1521591	Kegel Creek	Stream	Stevens	Park Rapids	48.611573	-117.714144	48.638796	-117.681087
1505925	Keller Creek	Stream	Lewis	Boistfort	46.535936	-123.189582	46.520278	-123.231944
1510712	Kelley Creek	Stream	Whitman	Oakesdale	47.126284	-117.197958	47.052950	-117.106285
1521593	Kelley Creek	Stream	King	Scenic	47.742887	-121.202046	47.774831	-121.201491
1529972	Kellog Creek	Stream	Pierce	Le Dout Creek	46.937604	-122.063166	46.895833	-122.078889
1505929	Kellogg Creek	Stream	Columbia	Starbuck West	46.515977	-118.129123	46.397920	-118.114119
1505930	Kellogg Creek	Stream	Grays Harbor	Cedarville	46.802044	-123.337373	46.787322	-123.379597
1505935	Kelly Creek	Stream	Wahkiakum	Skamokawa	46.310109	-123.481526	46.328889	-123.471944
1505936	Kelly Creek	Stream	Asotin	Rockpile Creek	46.264602	-117.130714	46.163488	-117.113490
1521597	Kelly Creek	Stream	Snohomish	Verlot	48.033157	-121.838737	48.051389	-121.804167
1521598	Kelly Creek	Stream	Snohomish	Mount Stickney	47.985106	-121.503168	47.988995	-121.476223
1531799	Kelsey Creek	Stream	King	Mercer Island	47.600377	-122.166234	47.610278	-122.140000
1521608	Kendall Creek	Stream	Whatcom	Kendall	48.891786	-122.146263	48.934167	-122.141389
1505945	Kennedy Creek	Stream	Mason	Summit Lake	47.095096	-123.089593	47.053889	-123.121389
1521612	Kennedy Creek	Stream	Pierce	Bearhead Mountain	47.010938	-121.863438	47.021944	-121.874444
1521613	Kennedy Creek	Stream	Snohomish	Glacier Peak West	48.121224	-121.196772	48.129560	-121.136215
1521618	Kenney Creek	Stream	Whatcom	Deming	48.851785	-122.146265	48.858175	-122.090429
1521619	Kenny Creek	Stream	Stevens	Aladdin	48.732132	-117.670256	48.736944	-117.709722
1521621	Kent Creek	Stream	Pend Oreille	Diamond Lake	48.232682	-117.209379	48.199167	-117.223889
1521629	Kerr Creek	Stream	Jefferson	Queets	47.555360	-124.267967	47.572778	-124.251667
1521631	Kerry Creek	Stream	Ferry	Laurier	48.958515	-118.218620	48.962124	-118.295569
1505981	Kessel Creek	Stream	Wahkiakum	Grays River	46.341218	-123.618476	46.330000	-123.581944
1521634	Kestner Creek	Stream	Jefferson	Finley Creek	47.503142	-123.827123	47.540000	-123.802222
1521635	Kettle Creek	Stream	Yakima	Goose Prairie	46.941502	-121.325921	46.877500	-121.352500
1521637	Kettle River	Stream	Stevens	Marcus	48.672680	-118.113881	48.753792	-118.126105
1521641	Kettling Creek	Stream	Chelan	McAlester Mountain	48.465135	-120.733438	48.444444	-120.729167
1521648	Kid Creek	Stream	Kittitas	Quartz Mountain	47.121229	-121.043695	47.106389	-121.053056
1521649	Kid Creek	Stream	Okanogan	Pasayten Peak	48.865692	-120.679278	48.857778	-120.726111
1521652	Kidd Creek	Stream	Skamania	Tower Rock	46.380114	-121.813143	46.382222	-121.772500
1521653	Kidney Creek	Stream	Okanogan	Mount Barney	48.811257	-120.183148	48.815278	-120.240833
1521654	Kidney Creek	Stream	Whatcom	Glacier	48.947069	-121.931811	48.933333	-121.877222
1521659	Kilborn Creek	Stream	Lewis	Purcell Mountain	46.518723	-121.810089	46.499280	-121.738142
1521662	Kilkelly Creek	Stream	Jefferson	Kimta Peak	47.731198	-123.725465	47.753143	-123.730466
1521663	Killen Creek	Stream	Skamania	Green Mountain	46.304840	-121.583695	46.245121	-121.520639
1521666	Kimball Creek	Stream	King	Grotto	47.708996	-121.428435	47.672222	-121.448889
1521667	Kimball Creek	Stream	King	Snoqualmie	47.535658	-121.828446	47.491491	-121.810112
1521668	Kimta Creek	Stream	Jefferson	Kimta Peak	47.653977	-123.647959	47.684444	-123.693611
1521674	Kinchelo Creek	Stream	Okanogan	Coxit Mountain	48.693759	-119.763684	48.707371	-119.745351
1505978	Kindred Slough	Stream	Pacific	Bay Center	46.715374	-123.991002	46.725374	-124.016280
1521675	Kindy Creek	Stream	Skagit	Sonny Boy Lakes	48.463177	-121.207893	48.374288	-121.147611
1505980	King Creek	Stream	Columbia	Oregon Butte	46.085701	-117.706026	46.113889	-117.685000
1505982	King Creek	Stream	Lewis	Winlock	46.497051	-122.941510	46.528160	-123.036238
1521679	King Creek	Stream	Clark	Dole	45.813725	-122.314538	45.775000	-122.256111
1521680	King Creek	Stream	Chelan	Blewett	47.407622	-120.658693	47.404444	-120.682778
1521681	King Creek	Stream	Ferry	Copper Butte	48.652395	-118.376119	48.670833	-118.378611
1521682	King Creek	Stream	Okanogan	Castle Peak	48.975136	-120.819286	48.968333	-120.803056
1521683	King Creek	Stream	Okanogan	Bald Knob	48.404604	-118.862527	48.446270	-118.909474
1533529	King Creek	Stream	Wahkiakum	Grays River	46.347051	-123.590976	46.330556	-123.563333
2085411	King Creek	Stream	Snohomish	Marysville	48.020343	-122.148550	48.038056	-122.118889
1521691	Kingfish Creek	Stream	Yakima	Piscoe Meadow	46.418176	-121.088131	46.420000	-121.108889
2355698	Kingfisher Creek	Stream	Kitsap	Port Gamble	47.792222	-122.506111	47.771667	-122.503056
1521693	Kings Creek	Stream	Pierce	Lake Kapowsin	46.991492	-122.167335	47.012603	-122.115112
2355699	Kingston Creek	Stream	Kitsap	Port Gamble	47.797500	-122.503056	47.806667	-122.505000
1521696	Kinkaid Creek	Stream	Okanogan	Stepstone Creek	48.287380	-118.934193	48.327500	-118.877500
1505991	Kinney Creek	Stream	Whatcom	Sumas	48.952064	-122.283211	48.939167	-122.260000
1505992	Kinney Creek	Stream	Klickitat	Hagerty Butte	46.038179	-120.949514	46.054013	-120.867013
1521697	Kinyon Creek	Stream	Pend Oreille	Pass Creek	48.858536	-117.159405	48.886314	-117.202463
1521698	Kiona Creek	Stream	Lewis	Randle	46.518167	-121.964816	46.586777	-122.017599
1521702	Kirkland Creek	Stream	Mason	Vance Creek	47.320925	-123.285436	47.310556	-123.298611
1521704	Kitling Creek	Stream	Skagit	Mount Arriva	48.601800	-120.815110	48.597500	-120.856667
1505999	Kitsap Creek	Stream	Kitsap	Bremerton West	47.587038	-122.712645	47.579722	-122.709167
1521707	Kitten Creek	Stream	Yakima	Rimrock Lake	46.673450	-121.177025	46.705833	-121.208889
1506005	Klahowya Creek	Stream	Pend Oreille	Gleason Mountain	48.507692	-117.055492	48.519167	-117.113611
1521716	Klawatti Creek	Stream	Skagit	Forbidden Peak	48.541238	-121.057615	48.551111	-121.073611
1521720	Klein Creek	Stream	Stevens	Dunn Mountain	48.291840	-117.952477	48.247117	-117.946920
1521723	Klickitat Creek	Stream	Lewis	Mayfield Lake	46.539551	-122.551502	46.516774	-122.464277
1521724	Klickitat Creek	Stream	Pierce	White River Park	46.908166	-121.548980	46.873444	-121.541757
1521728	Klickitat River	Stream	Klickitat	Lyle	45.696510	-121.291461	46.487061	-121.421193
1529469	Kline Creek	Stream	Klickitat	Husum	45.873454	-121.459243	45.900121	-121.458411
1506008	Klints Creek	Stream	Wahkiakum	Grays River	46.362885	-123.565699	46.325833	-123.529722
1521735	Klondyke Creek	Stream	Ferry	Frosty Meadow	48.195163	-118.534731	48.257665	-118.510565
1521737	Klone Creek	Stream	Chelan	Pinnacle Mountain	48.187356	-120.663986	48.146389	-120.687500
1521741	Kloochman Creek	Stream	Chelan	Chumstick Mountain	47.723459	-120.435642	47.700833	-120.495000
1521744	Kloshe Creek	Stream	Clallam	Indian Pass	47.877026	-124.146034	47.905000	-124.140556
1521749	Knerr Creek	Stream	Jefferson	Wellesley Peak	47.807035	-123.315175	47.794444	-123.294167
1506016	Knockout Creek	Stream	Yakima	Logy Creek NE	46.214016	-120.616174	46.213460	-120.746734
1521754	Knorr Creek	Stream	Jefferson	Salmon River West	47.554804	-124.246300	47.547500	-124.225278
1506018	Knowlton Creek	Stream	Cowlitz	Woolford Creek	46.030113	-122.648714	46.006501	-122.594547
1521756	Knox Creek	Stream	Kittitas	Kachess Lake	47.348171	-121.165647	47.359722	-121.195278
1521761	Kolle Creek	Stream	Stevens	Aladdin	48.703798	-117.723036	48.723797	-117.763316
1521768	Kotsuck Creek	Stream	Pierce	Chinook Pass	46.834278	-121.539534	46.857778	-121.588889
1506024	Kowalski Creek	Stream	Lewis	Pe Ell	46.570935	-123.260698	46.587324	-123.230696
2706280	Kristoferson Creek	Stream	Island	Juniper Beach	48.205771	-122.475929	48.228189	-122.477946
1521777	Krumm Creek	Stream	Stevens	Calispell Peak	48.397682	-117.528014	48.375459	-117.494956
1521779	Kugel Creek	Stream	Clallam	Snider Peak	48.062304	-124.115763	48.041944	-124.043056
1528655	Kuhnhausen Creek	Stream	Klickitat	Klickitat	45.809567	-121.173405	45.823333	-121.226389
1521782	Kulla Kulla Creek	Stream	King	Bandera	47.451222	-121.525374	47.431667	-121.542778
1521785	Kulshan Creek	Stream	Whatcom	Groat Mountain	48.808176	-121.892091	48.797064	-121.873202
1521788	Kunamakst Creek	Stream	Jefferson	Stequaleho Creek	47.720084	-124.070192	47.735556	-124.116389
1506031	Kurtz Slough	Stream	Grays Harbor	Copalis Crossing	47.041754	-124.119619	47.055278	-124.123889
1506032	Kusshi Creek	Stream	Klickitat	Kusshi Creek	46.037071	-120.586172	46.073459	-120.658674
1521796	La Fleur Creek	Stream	Ferry	Rice	48.488230	-118.205552	48.539620	-118.234721
1521801	LaFleur Creek	Stream	Ferry	Curlew	48.890727	-118.596694	48.957951	-118.668366
1675517	LaLonde Creek	Stream	Clark	Vancouver	45.708727	-122.642320	45.693450	-122.620097
1521810	Lacamas Creek	Stream	Pierce	Harts Lake	46.963988	-122.456231	46.979444	-122.435556
1521811	Lacamas Creek	Stream	Clark	Camas	45.587063	-122.392314	45.698450	-122.402593
1521812	Lacamas Creek	Stream	Pierce	Fort Lewis	47.008153	-122.537068	46.946767	-122.452342
1521813	Lacamas Creek	Stream	Lewis	Winlock	46.410941	-122.927340	46.560662	-122.667337
1521816	Lackamas Creek	Stream	Thurston	Bald Hill	46.867046	-122.491230	46.840657	-122.526508
1521821	Ladder Creek	Stream	Whatcom	Diablo Dam	48.675126	-121.240124	48.656389	-121.156389
1521822	Laddie Creek	Stream	Ferry	Bulldog Mountain	48.758508	-118.361119	48.768889	-118.365278
1513285	Ladds Creek	Stream	Grant	Steamboat Rock SW	47.805148	-119.173914	47.780833	-119.149444
1506052	Lake Creek	Stream	Lincoln	Irby	47.348202	-118.768053	47.693766	-118.376375
1506053	Lake Creek	Stream	Lewis	Curtis	46.590103	-123.113467	46.482884	-123.030402
1521831	Lake Creek	Stream	Lewis	Randle	46.587610	-121.924540	46.585000	-121.997778
1521832	Lake Creek	Stream	Lewis	Anderson Lake	46.723720	-122.010661	46.694444	-122.034722
1521833	Lake Creek	Stream	Okanogan	Winthrop	48.495701	-120.180918	48.492500	-120.163056
1521834	Lake Creek	Stream	Whatcom	Mount Shuksan	48.762624	-121.545971	48.775000	-121.568333
1521835	Lake Creek	Stream	Lewis	Morton	46.555664	-122.295105	46.545000	-122.253056
1521836	Lake Creek	Stream	Lewis	The Rockies	46.685384	-122.330388	46.664444	-122.327778
1521837	Lake Creek	Stream	Chelan	Mission Peak	47.293459	-120.396181	47.287778	-120.416667
1521838	Lake Creek	Stream	Skagit	Stimson Hill	48.342605	-122.058200	48.330833	-122.017222
1521839	Lake Creek	Stream	Okanogan	Mount Barney	48.750146	-120.137034	48.888200	-120.292321
1521840	Lake Creek	Stream	Lewis	Tatoosh Lakes	46.637334	-121.643422	46.595391	-121.567864
1521841	Lake Creek	Stream	King	Fall City	47.503991	-121.908448	47.506769	-121.871503
1521842	Lake Creek	Stream	Chelan	Poe Mountain	47.877892	-121.033711	47.858445	-121.124823
1521843	Lake Creek	Stream	Chelan	Silver Falls	47.935963	-120.516482	47.941521	-120.426757
1521844	Lake Creek	Stream	Clallam	Morse Creek	48.033424	-123.355739	48.008979	-123.431574
1521845	Lake Creek	Stream	Clallam	Gunderson Mountain	48.034521	-124.382713	48.104523	-124.267990
1533275	Lake Creek	Stream	Skagit	McMurray	48.364271	-122.216263	48.326389	-122.219722
1533312	Lake Creek	Stream	Jefferson	Mount Tom	47.763698	-123.786023	47.761111	-123.768611
1506055	Lake River	Stream	Clark	Saint Helens	45.843726	-122.780658	45.698172	-122.718154
1521872	Lamata Creek	Stream	Jefferson	Chimney Peak	47.657311	-123.403784	47.667500	-123.410000
1521874	Lamb Creek	Stream	Clallam	Ellis Mountain	48.211465	-124.358275	48.192222	-124.373889
1521875	Lamb Creek	Stream	Okanogan	Doe Mountain	48.715144	-120.240092	48.734722	-120.218889
1530159	Lamb Creek	Stream	Clallam	Clallam Bay	48.265076	-124.344387	48.252222	-124.322500
1521876	Lambert Creek	Stream	Lewis	Tower Rock	46.410947	-121.815921	46.399167	-121.776389
1521877	Lambert Creek	Stream	Ferry	Karamin	48.772667	-118.647804	48.732671	-118.480293
1521882	Landers Creek	Stream	Lewis	Vanson Peak	46.470943	-122.245657	46.412500	-122.192500
1506071	Lane Creek	Stream	Pacific	Knappton	46.373160	-123.788761	46.410659	-123.773207
1521885	Lane Creek	Stream	Ferry	South Huckleberry Mountain	48.584341	-118.303614	48.622778	-118.310556
1521889	Langdon Creek	Stream	Cowlitz	Lakeview Peak	46.079276	-122.430101	46.123611	-122.450278
1521891	Langille Creek	Stream	Skamania	McCoy Peak	46.348170	-121.797309	46.343056	-121.826667
1521893	Langlois Creek	Stream	King	Carnation	47.637323	-121.910951	47.622601	-121.881506
1521894	Lanham Creek	Stream	Chelan	Labyrinth Mountain	47.773446	-121.013432	47.739279	-121.023154
1521899	Lapham Creek	Stream	Skamania	Willard	45.761785	-121.628686	45.808452	-121.610631
1521900	Lapoel Creek	Stream	Clallam	Lake Crescent	48.052864	-123.872145	48.031389	-123.866667
1521902	Laramie Creek	Stream	Thurston	Lake Lawrence	46.781214	-122.609565	46.802500	-122.584444
1521903	Larch Creek	Stream	Okanogan	Billy Goat Mountain	48.856254	-120.373712	48.906254	-120.367046
1521906	Larch Lakes Creek	Stream	Chelan	Saska Peak	48.065685	-120.703709	48.062778	-120.735556
1506079	Larger Creek	Stream	Clallam	Quillayute Prairie	47.969796	-124.550770	47.979167	-124.540556
1506080	Larimer Creek	Stream	Snohomish	Everett	47.890653	-122.144019	47.876667	-122.151111
1521911	Larsen Creek	Stream	Chelan	Peshastin	47.523455	-120.624529	47.501667	-120.574722
1521912	Larsen Creek	Stream	Grays Harbor	Larsen Creek	47.332867	-123.656836	47.328611	-123.684722
1506087	Lassila Creek	Stream	Wahkiakum	Rosburg	46.336773	-123.705145	46.330278	-123.728611
1521918	Last Chance Cabin Creek	Stream	Pend Oreille	Pass Creek	48.802978	-117.147736	48.783056	-117.152778
1521923	Last Creek	Stream	Clallam	Ellis Mountain	48.240634	-124.254383	48.208414	-124.161879
1506101	Latum Creek	Stream	Yakima	White Swan	46.445959	-120.716458	46.499569	-120.799516
1521934	Laughingwater Creek	Stream	Lewis	Ohanapecosh Hot Springs	46.747889	-121.559533	46.763446	-121.479531
1506103	Laughlin Creek	Stream	Lewis	Wildwood	46.455384	-123.069015	46.472222	-123.050278
1521946	Lava Creek	Stream	Skamania	Willard	45.781507	-121.627853	45.807222	-121.696389
1521947	Lava Creek	Stream	Lewis	Ohanapecosh Hot Springs	46.668724	-121.507586	46.618447	-121.496196
1506114	Lawton Creek	Stream	Clark	Washougal	45.555119	-122.267590	45.585119	-122.216200
1521956	Layout Creek	Stream	Skamania	Lookout Mountain	45.829004	-122.025641	45.806389	-122.065278
1521957	Le Bar Creek	Stream	Mason	Lightning Peak	47.417313	-123.327940	47.479256	-123.401277
1510312	Le Bong Creek	Stream	Skamania	Bonneville Dam	45.699839	-121.906747	45.699167	-121.927222
1521959	Le Clerc Creek	Stream	Pend Oreille	Ruby	48.519356	-117.281616	48.533889	-117.281111
1521962	Le Dout Creek	Stream	Pierce	Le Dout Creek	46.936216	-122.060943	46.911944	-122.026667
2805078	LeCuyer Creek	Stream	Kitsap	Port Gamble	47.761499	-122.553710	47.768681	-122.545492
1506118	Leach Creek	Stream	Pierce	Steilacoom	47.198154	-122.527903	47.224722	-122.508611
1506119	Leach Creek	Stream	Grays Harbor	Brooklyn	46.844265	-123.540716	46.890097	-123.551828
1521966	Lead Creek	Stream	Pend Oreille	Gypsy Peak	49.008264	-117.159410	48.957500	-117.149444
1521977	Leap Creek	Stream	Okanogan	Slate Peak	48.642637	-120.656216	48.604582	-120.627604
1521979	Lease Creek	Stream	Okanogan	Frosty Creek	48.914582	-120.627889	48.831805	-120.568441
1513145	Leckler Creek	Stream	Cowlitz	Kelso	46.201223	-122.912890	46.233611	-122.970833
1528999	Ledgerwood Creek	Stream	Ferry	La Fleur Lake	48.478506	-118.289168	48.523507	-118.284169
1521986	Lee Creek	Stream	Pierce	Mowich Lake	46.922051	-121.870381	46.928611	-121.838611
1528838	Lee Creek	Stream	Mason	Mount Washington	47.599536	-123.130717	47.603889	-123.126111
1521993	Lees Creek	Stream	Clallam	Port Angeles	48.114535	-123.388240	48.071757	-123.392407
1521994	Left Fork	Stream	Chelan	Cooper Mountain	48.060974	-120.027296	48.012778	-120.007500
1521995	Left Fork Black Canyon Creek	Stream	Chelan	Cooper Mountain	48.060974	-120.027296	48.012778	-120.007500
1521996	Left Fork Little Boulder Creek	Stream	Okanogan	Mazama	48.556532	-120.386483	48.524722	-120.404167
1521997	Left Fork Owens Creek	Stream	Lewis	Purcell Mountain	46.501501	-121.834534	46.485390	-121.823700
1506122	Left Fork Raimie Creek	Stream	Grays Harbor	Blue Mountain	46.792044	-123.442378	46.845000	-123.415556
1506123	Left Fork Skamokawa Creek	Stream	Wahkiakum	Skamokawa	46.320108	-123.455136	46.356667	-123.466389
1521998	Lefthand Fork Rock Creek	Stream	Kittitas	Manastash Lake	46.892898	-120.969523	46.958056	-120.973333
1522000	Leitha Creek	Stream	Kittitas	McCartney Peak	47.768700	-123.460178	47.760000	-123.425000
1522002	Leland Creek	Stream	Chelan	Stevens Pass	47.660669	-121.035652	47.594558	-121.104262
1522003	Leland Creek	Stream	Jefferson	Mount Walker	47.837314	-122.886276	47.910646	-122.860166
